"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
1230,79,2.5,3,1.2,3.6500001,"FALSE","FALSE","TRUE","FALSE","A"
1050,13,0.82999998,13,15.663,4,"FALSE","TRUE","TRUE","FALSE","A"
910,50,3.7,116,31.351,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
1070,44,3.7,42,11.351,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1050,12,3.7,30,8.108,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
1110,78,3.21,23,7.165,3.5,"FALSE","FALSE","TRUE","FALSE","A"
1170,112,3.22,65,8.228,2.72,"FALSE","TRUE","TRUE","FALSE","B"
890,62,4.29,150,21.429,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
720,83,4.25,147,34.588,2.26,"FALSE","TRUE","TRUE","FALSE","C"
1170,15,1.4400001,29,20.139,3,"FALSE","FALSE","TRUE","FALSE","B"
1140,74,3.54,8,2.26,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1200,81,4.8000002,38,7.917,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1010,13,4.0300002,35,8.685,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1330,46,3.03,1,0.33,4,"FALSE","TRUE","TRUE","FALSE","A"
920,42,3.03,20,6.601,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1180,79,0.31,2,6.452,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1000,47,5.7399998,59,10.279,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1140,15,6.3499999,103,16.22,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1130,50,1.9400001,1,0.515,3.78,"FALSE","FALSE","TRUE","FALSE","A"
1010,95,4.5700002,123,26.915,2.46,"TRUE","FALSE","TRUE","FALSE","C"
930,50,2.8800001,197,68.403,1.88,"TRUE","FALSE","TRUE","FALSE","C"
1110,88,2.9100001,30,10.309,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
850,78,5.3699999,234,43.575,2.0699999,"TRUE","FALSE","TRUE","FALSE","C"
1050,76,5.6199999,23,4.093,2.8800001,"FALSE","FALSE","FALSE","FALSE","B"
1080,15,5.04,207,26.848,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1240,49,3.4100001,22,2.953,3.6500001,"FALSE","TRUE","TRUE","FALSE","A"
1060,114,6.3699999,192,30.141,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1160,98,6.3699999,101,15.856,3.47,"TRUE","TRUE","TRUE","FALSE","B"
970,121,6.3699999,65,10.204,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1100,43,2.21,218,29.262,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
1060,41,5.29,260,34.899,3.8499999,"FALSE","TRUE","TRUE","FALSE","A"
790,47,2,7,3.5,2.46,"FALSE","TRUE","TRUE","FALSE","C"
880,11,4.1700001,101,24.221,1.09,"FALSE","FALSE","TRUE","FALSE","D"
1000,45,0.52999997,16,30.189,3.28,"FALSE","TRUE","TRUE","FALSE","B"
990,18,3.3,60,18.182,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,13,3.3,76,23.03,2.3,"FALSE","FALSE","TRUE","FALSE","C"
1040,14,2.0599999,12,5.825,3.28,"FALSE","TRUE","TRUE","FALSE","B"
840,15,3.3900001,58,17.109,3,"FALSE","TRUE","FALSE","TRUE","B"
1060,54,2.8399999,24,8.451,3.01,"FALSE","TRUE","TRUE","FALSE","B"
950,72,2.48,96,38.71,2.3,"FALSE","TRUE","TRUE","FALSE","C"
1030,81,2.48,19,7.661,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
920,17,3.51,36,10.256,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1220,111,1.74,5,2.874,3.76,"FALSE","TRUE","TRUE","FALSE","A"
750,15,0.1,4,40,1.0599999,"FALSE","TRUE","TRUE","FALSE","D"
900,58,0.1,2,20,3.2,"FALSE","FALSE","FALSE","TRUE","B"
800,46,2.5599999,23,8.984,1.8,"FALSE","TRUE","FALSE","TRUE","C"
880,17,0.1,4,40,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
870,14,0.1,2,20,3.5,"TRUE","TRUE","FALSE","TRUE","A"
910,108,2.3,7,3.043,3.29,"FALSE","TRUE","TRUE","FALSE","B"
880,18,1.36,92,67.647,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1100,49,1.72,137,79.651,2.97,"TRUE","FALSE","TRUE","FALSE","B"
1180,74,1.7,97,57.059,2.51,"FALSE","FALSE","TRUE","FALSE","B"
1210,18,0.1,3,30,0.55000001,"FALSE","FALSE","TRUE","FALSE","D"
1100,47,0.050000001,3,60,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1180,17,2.9400001,7,2.381,3.29,"FALSE","TRUE","TRUE","FALSE","B"
1070,45,3.46,86,24.855,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1020,44,3.46,151,43.642,2.22,"FALSE","TRUE","TRUE","FALSE","C"
1030,110,2.55,69,27.059,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1060,64,3.4000001,130,38.235,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
1030,18,3.3699999,37,10.979,3.27,"FALSE","FALSE","TRUE","FALSE","B"
1080,96,2.47,115,46.559,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1100,38,0.70999998,58,81.69,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1080,102,2.6099999,81,31.034,2.3,"FALSE","FALSE","TRUE","FALSE","C"
850,16,2.21,94,42.534,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
1040,45,2.04,56,27.451,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1070,17,3.8299999,8,2.089,3.47,"FALSE","FALSE","FALSE","TRUE","B"
850,16,3.55,15,4.225,1.5599999,"FALSE","TRUE","FALSE","TRUE","C"
730,111,2.6099999,43,16.475,2.29,"FALSE","TRUE","TRUE","FALSE","C"
1040,50,0.40000001,32,80,2.72,"FALSE","FALSE","TRUE","FALSE","B"
1130,89,2.0699999,2,0.966,2.53,"FALSE","TRUE","FALSE","TRUE","B"
1200,113,2.4000001,3,1.25,3.9100001,"FALSE","TRUE","TRUE","FALSE","A"
1360,52,2.3699999,3,1.266,3.78,"FALSE","FALSE","TRUE","FALSE","A"
700,15,2.3800001,102,42.857,2.5999999,"TRUE","FALSE","FALSE","TRUE","B"
1120,117,0.38,6,15.789,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
700,98,0.92000002,37,40.217,2,"FALSE","FALSE","FALSE","TRUE","C"
960,73,2.9000001,25,8.621,2.21,"FALSE","TRUE","TRUE","FALSE","C"
950,81,1.61,15,9.317,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
750,74,2.1500001,68,31.628,2.4400001,"TRUE","FALSE","TRUE","FALSE","C"
990,46,0.1,1,10,3.52,"FALSE","TRUE","FALSE","TRUE","A"
950,79,2.0599999,74,35.922,1.86,"FALSE","FALSE","TRUE","FALSE","C"
1130,71,1.3,12,9.231,2.1500001,"FALSE","TRUE","TRUE","FALSE","C"
980,14,1.9,42,22.105,2,"TRUE","FALSE","TRUE","FALSE","C"
800,15,1.9,30,15.789,2,"FALSE","TRUE","TRUE","FALSE","C"
1280,54,2.4000001,6,2.5,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
1070,106,0.1,2,20,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1170,53,0.1,3,30,3.47,"FALSE","FALSE","FALSE","FALSE","B"
970,83,0.1,4,40,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
1130,16,2.4000001,6,2.5,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
860,44,2.7,55,20.37,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1060,80,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1090,51,0.1,1,10,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
850,96,1.34,14,10.448,2.0699999,"FALSE","FALSE","FALSE","TRUE","C"
1120,18,2.1500001,63,29.302,2.27,"FALSE","TRUE","TRUE","FALSE","C"
960,16,2.1600001,59,27.315,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
1270,17,3.1500001,1,0.317,3.76,"FALSE","FALSE","TRUE","FALSE","A"
1130,126,3.25,5,1.538,3.1500001,"FALSE","TRUE","FALSE","TRUE","B"
1110,120,1.99,5,2.513,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
830,15,3.72,71,19.086,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1150,13,3.72,89,23.925,2.6099999,"FALSE","FALSE","TRUE","FALSE","B"
1210,17,2.9000001,17,5.862,2.76,"FALSE","TRUE","TRUE","FALSE","B"
870,108,3.02,67,22.185,2.22,"TRUE","FALSE","FALSE","TRUE","C"
1010,131,1.28,13,10.156,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
990,123,1.28,8,6.25,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
1080,92,2.3399999,99,42.308,2.28,"FALSE","FALSE","TRUE","FALSE","C"
1150,43,2.51,13,5.179,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1100,46,0.1,1,10,2.8599999,"FALSE","FALSE","FALSE","TRUE","B"
940,16,0.1,2,20,1.87,"FALSE","TRUE","FALSE","TRUE","C"
1360,52,2.8299999,1,0.353,3.98,"FALSE","FALSE","TRUE","FALSE","A"
820,46,0.1,2,20,2.52,"FALSE","TRUE","FALSE","TRUE","B"
760,13,0.1,3,30,1.0700001,"FALSE","TRUE","FALSE","TRUE","D"
680,107,0.91000003,13,14.286,2.04,"TRUE","TRUE","FALSE","TRUE","C"
880,47,1.48,36,24.324,2.21,"FALSE","TRUE","TRUE","FALSE","C"
1170,45,0.1,2,20,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1220,42,0.1,3,30,2.76,"TRUE","FALSE","FALSE","FALSE","B"
1020,16,0.1,1,10,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
910,14,0.1,2,20,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1090,89,0.1,2,20,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
990,80,0.1,3,30,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
910,43,0.1,3,30,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1120,17,0.1,4,40,2.1099999,"FALSE","TRUE","TRUE","FALSE","C"
1090,35,0.1,3,30,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1090,10,0.1,1,10,3,"FALSE","TRUE","TRUE","FALSE","B"
880,104,0.1,4,40,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1060,17,0.1,2,20,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
930,78,0.1,3,30,3.28,"FALSE","TRUE","TRUE","FALSE","B"
730,43,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
970,48,0.1,1,10,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
900,49,0.1,4,40,1.83,"FALSE","TRUE","TRUE","FALSE","C"
1120,17,0.1,1,10,3.76,"FALSE","FALSE","TRUE","FALSE","A"
1000,16,2.75,92,33.455,1.37,"FALSE","TRUE","TRUE","FALSE","D"
1130,14,2.75,108,39.273,2.78,"FALSE","TRUE","TRUE","FALSE","B"
860,49,2.6500001,30,11.321,3.46,"FALSE","TRUE","TRUE","FALSE","B"
830,15,2.75,146,53.091,2.2,"FALSE","TRUE","TRUE","FALSE","C"
910,79,2.6099999,116,44.444,2.25,"FALSE","TRUE","TRUE","FALSE","C"
1050,69,2.6099999,50,19.157,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
930,15,2.75,117,42.545,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
1050,117,2.3199999,34,14.655,3.3399999,"FALSE","TRUE","TRUE","FALSE","B"
1240,88,2.4200001,3,1.24,3.8599999,"FALSE","TRUE","TRUE","FALSE","A"
1230,107,1.03,6,5.825,2.97,"FALSE","FALSE","TRUE","FALSE","B"
830,89,4.5700002,279,61.05,1.92,"TRUE","FALSE","TRUE","FALSE","C"
950,48,5.1500001,181,35.146,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
1200,113,3,53,17.667,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1180,12,4.25,28,6.588,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
1200,52,0.37,2,5.405,3.51,"FALSE","FALSE","TRUE","FALSE","A"
1010,70,1.86,47,25.269,1.8099999,"FALSE","TRUE","TRUE","FALSE","C"
1160,91,1.99,17,8.543,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1070,21,0.13,3,23.077,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
820,117,0.98000002,16,16.327,2.47,"TRUE","FALSE","TRUE","FALSE","C"
1000,82,0.36000001,17,47.222,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
1120,15,1.64,27,16.463,2.73,"FALSE","FALSE","TRUE","FALSE","B"
740,14,0.61000001,8,13.115,2.0699999,"TRUE","FALSE","TRUE","FALSE","C"
670,82,0.75999999,58,76.316,1.89,"TRUE","FALSE","FALSE","TRUE","C"
980,38,4.5,67,14.889,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
1130,81,0.12,3,25,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
1240,80,2.29,11,4.803,3.45,"FALSE","FALSE","TRUE","FALSE","B"
720,51,0.1,7,70,2.23,"TRUE","FALSE","FALSE","FALSE","C"
690,51,2.1400001,86,40.187,1.72,"TRUE","FALSE","FALSE","TRUE","C"
1210,121,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
1120,15,3.3,20,6.061,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1020,16,1.84,12,6.522,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,15,3.2,41,12.812,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1080,14,3.73,73,19.571,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
1080,16,3.73,48,12.869,3.25,"FALSE","FALSE","TRUE","FALSE","B"
1130,120,3.47,2,0.576,2.99,"FALSE","FALSE","TRUE","FALSE","B"
1120,19,3.3800001,77,22.781,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1120,17,3.3800001,71,21.006,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1190,119,2.6900001,1,0.372,3.78,"FALSE","FALSE","FALSE","TRUE","A"
1010,73,0.68000001,25,36.765,1.9,"FALSE","TRUE","TRUE","FALSE","C"
1210,91,5.5599999,159,28.597,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1020,44,5.5799999,463,66.428,2,"TRUE","FALSE","TRUE","FALSE","C"
1060,48,3.7,70,10.043,3.2,"FALSE","TRUE","TRUE","FALSE","B"
790,16,4.6500001,258,31.656,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
1220,46,2.5,3,0.43,3.9300001,"FALSE","TRUE","TRUE","FALSE","A"
850,52,4.77,257,36.872,1.86,"FALSE","FALSE","TRUE","FALSE","C"
900,47,3.96,106,15.208,2.51,"FALSE","TRUE","TRUE","FALSE","B"
1020,14,6.0999999,207,33.934,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1090,95,4.7199998,67,14.195,2.47,"TRUE","FALSE","TRUE","FALSE","C"
1130,14,6.1399999,123,20.033,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1130,43,2.6900001,40,14.87,2.76,"FALSE","FALSE","TRUE","FALSE","B"
910,46,2.6900001,51,18.959,3.28,"FALSE","TRUE","TRUE","FALSE","B"
1040,78,2.0999999,24,11.429,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1160,15,4.9400001,2,0.405,3.73,"FALSE","FALSE","TRUE","FALSE","A"
1030,16,4.6300001,109,23.542,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1040,43,4.1399999,61,14.734,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
1070,16,4.6300001,67,14.471,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1010,17,4.6300001,68,14.687,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
750,16,2.25,48,21.333,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
950,44,0.44,11,25,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
750,52,4.1199999,178,43.204,1.88,"TRUE","FALSE","TRUE","FALSE","C"
1060,48,0.87,16,18.391,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
990,12,4.75,142,29.895,0.25,"FALSE","TRUE","TRUE","FALSE","D"
1360,84,4.1100001,13,3.163,3.95,"FALSE","FALSE","TRUE","FALSE","A"
1080,17,3.8599999,33,8.549,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
890,13,3.8599999,139,36.01,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1180,113,3.5599999,34,9.551,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
1120,13,1.37,20,14.599,2.23,"FALSE","TRUE","TRUE","FALSE","C"
990,133,1.1799999,23,19.492,2.96,"FALSE","FALSE","TRUE","FALSE","B"
1100,51,0.1,2,20,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1150,17,4,11,2.75,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
970,71,0.1,4,40,1.98,"TRUE","FALSE","TRUE","FALSE","C"
950,76,3.5,54,15.429,2.71,"FALSE","TRUE","TRUE","FALSE","B"
960,17,0.1,6,60,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1220,18,4,3,0.75,3.22,"FALSE","TRUE","TRUE","FALSE","B"
930,44,0.94999999,24,25.263,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1350,17,0.91000003,13,14.286,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
1280,109,0.91000003,4,4.396,3.48,"FALSE","FALSE","TRUE","FALSE","B"
1020,18,0.75,29,38.667,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
940,17,1.01,1,0.99,2.5799999,"FALSE","TRUE","FALSE","TRUE","B"
1160,15,5.1900001,30,5.78,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1020,108,4.5,39,8.667,3.24,"TRUE","TRUE","TRUE","FALSE","B"
850,18,5.1599998,132,25.581,2,"FALSE","TRUE","TRUE","FALSE","C"
1260,83,4,157,39.25,2.5,"FALSE","FALSE","TRUE","FALSE","B"
890,14,5.1599998,321,62.209,1.14,"FALSE","TRUE","TRUE","FALSE","D"
940,19,5.1900001,135,26.012,1.63,"FALSE","TRUE","TRUE","FALSE","C"
1160,79,4,60,15,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
1040,45,4.3000002,186,43.256,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1010,114,4.3299999,60,13.857,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1070,16,5.1900001,36,6.936,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1160,74,2.53,44,17.391,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
1040,20,1.34,2,1.493,2.75,"FALSE","TRUE","FALSE","TRUE","B"
1060,17,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
900,15,0.1,5,50,2.73,"TRUE","FALSE","TRUE","FALSE","B"
910,17,0.1,4,40,1.64,"FALSE","TRUE","TRUE","FALSE","C"
1130,48,0.1,2,20,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1000,13,1.02,12,11.765,2.76,"FALSE","TRUE","TRUE","FALSE","B"
890,14,0.1,4,40,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
1030,13,2.04,12,5.882,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
1190,115,0.1,1,10,3.26,"FALSE","TRUE","TRUE","FALSE","B"
1150,55,4.5,9,2,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
1290,15,3.75,2,0.533,3.53,"FALSE","FALSE","TRUE","FALSE","A"
1180,117,1.42,6,4.225,3.48,"FALSE","FALSE","TRUE","FALSE","B"
1220,44,4.23,64,15.13,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1100,17,0.41999999,3,7.143,2.1700001,"FALSE","FALSE","FALSE","TRUE","C"
1030,115,1.5,25,16.667,2.54,"FALSE","TRUE","TRUE","FALSE","B"
960,15,0.31999999,3,9.375,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
1080,16,2.1099999,39,18.483,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
980,45,5.6799998,384,67.606,1.97,"TRUE","FALSE","TRUE","FALSE","C"
880,15,6.2399998,80,12.821,1.6,"FALSE","TRUE","TRUE","FALSE","C"
1090,47,4.1199999,34,8.252,2.8,"FALSE","FALSE","TRUE","FALSE","B"
800,23,6.48,307,47.377,2.0799999,"FALSE","TRUE","TRUE","FALSE","C"
960,83,5.0799999,91,17.913,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1100,45,5.1900001,346,49.218,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
870,49,1.27,35,27.559,2.71,"FALSE","TRUE","TRUE","FALSE","B"
960,73,5.1100001,84,16.438,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
870,49,2.27,27,11.894,2.4400001,"TRUE","TRUE","TRUE","FALSE","C"
1140,45,3.5,143,40.857,2.46,"FALSE","FALSE","TRUE","FALSE","C"
1170,59,4.3499999,123,28.276,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
1140,14,5.2199998,41,7.854,3,"FALSE","FALSE","TRUE","FALSE","B"
1210,14,0.52999997,5,9.434,3.5699999,"FALSE","FALSE","TRUE","FALSE","A"
1020,51,1.5,21,14,3.8800001,"FALSE","TRUE","TRUE","FALSE","A"
1050,43,4.71,130,27.601,2.3,"FALSE","TRUE","TRUE","FALSE","C"
1130,48,4.71,63,13.376,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1160,15,4.1399999,52,12.56,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
1070,45,3.96,71,17.929,3.2,"FALSE","FALSE","TRUE","FALSE","B"
1020,103,5.0500002,183,36.238,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
940,48,3.4200001,24,7.018,2.47,"FALSE","FALSE","TRUE","FALSE","C"
950,41,3.74,87,23.262,1.97,"FALSE","FALSE","TRUE","FALSE","C"
910,17,1.37,44,32.117,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1240,81,4.1199999,18,4.369,2.96,"FALSE","TRUE","TRUE","FALSE","B"
970,15,2.23,43,19.283,3.2,"FALSE","FALSE","TRUE","FALSE","B"
1140,15,1.71,83,48.538,2.53,"FALSE","TRUE","TRUE","FALSE","B"
940,17,3.3299999,53,15.916,1.64,"FALSE","TRUE","TRUE","FALSE","C"
940,73,3.8299999,53,13.838,2.79,"FALSE","FALSE","TRUE","FALSE","B"
790,87,4.02,96,14.18,2.71,"TRUE","TRUE","TRUE","FALSE","B"
1190,50,3.52,23,6.534,3.3399999,"FALSE","FALSE","TRUE","FALSE","B"
1010,41,2.6600001,10,3.759,2.97,"TRUE","TRUE","TRUE","FALSE","B"
1020,41,4.6599998,23,4.936,2.95,"FALSE","TRUE","TRUE","FALSE","B"
1050,76,1.62,22,13.58,2.5999999,"TRUE","TRUE","TRUE","FALSE","B"
1270,16,2.21,11,4.977,2.8699999,"FALSE","FALSE","TRUE","FALSE","B"
860,75,1.13,29,25.664,2.76,"TRUE","TRUE","TRUE","FALSE","B"
1140,38,4.54,36,7.93,3.52,"TRUE","FALSE","TRUE","FALSE","A"
1310,72,0.51999998,1,1.923,3.48,"FALSE","FALSE","FALSE","FALSE","B"
940,86,2.21,45,20.362,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1110,87,5.04,131,25.992,2.74,"FALSE","TRUE","TRUE","FALSE","B"
970,99,4.0100002,75,18.703,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
1140,16,4.9899998,28,5.611,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
970,42,1.42,39,27.465,2.28,"FALSE","FALSE","TRUE","FALSE","C"
840,47,1.42,57,40.141,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
1150,17,0.47,12,25.532,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
1020,42,3.9000001,83,21.282,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
1210,17,3.8299999,75,19.582,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
900,43,2.6800001,38,14.179,2.74,"FALSE","FALSE","TRUE","FALSE","B"
850,15,2.5599999,39,15.234,2.5999999,"TRUE","FALSE","TRUE","FALSE","B"
1320,54,0.1,2,20,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1010,15,3.4000001,88,25.882,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
920,42,2.9000001,113,38.966,2.1099999,"FALSE","TRUE","TRUE","FALSE","C"
1330,16,2.1800001,6,2.752,4,"FALSE","FALSE","TRUE","FALSE","A"
880,52,0.25999999,4,15.385,2.78,"FALSE","FALSE","TRUE","FALSE","B"
1160,95,0.93000001,12,12.903,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1090,50,2.1500001,7,3.256,2.7,"FALSE","FALSE","TRUE","FALSE","B"
1030,12,0.1,4,40,1.41,"FALSE","FALSE","TRUE","FALSE","D"
1150,52,0.94,13,13.83,2.51,"FALSE","TRUE","TRUE","FALSE","B"
1020,16,1.48,30,20.27,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
1030,45,1.2,68,56.667,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1380,55,1.23,1,0.813,3.8,"FALSE","FALSE","TRUE","FALSE","A"
1240,84,1.97,3,1.523,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
1320,18,2.6099999,10,3.831,4,"FALSE","TRUE","TRUE","FALSE","A"
990,16,3.8499999,93,24.156,2.5,"FALSE","TRUE","TRUE","FALSE","B"
940,50,3.8900001,33,8.483,2.72,"FALSE","TRUE","TRUE","FALSE","B"
980,45,3.21,108,33.645,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1120,51,3.21,31,9.657,3.29,"FALSE","TRUE","TRUE","FALSE","B"
970,44,1.25,36,28.8,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1010,52,1.25,47,37.6,2.78,"FALSE","TRUE","TRUE","FALSE","B"
1120,46,1.25,87,69.6,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1110,86,0.60000002,12,20,2.72,"FALSE","FALSE","TRUE","FALSE","B"
1160,78,2.8499999,14,4.912,3.55,"TRUE","FALSE","TRUE","FALSE","A"
900,20,2.5,10,4,2,"FALSE","TRUE","TRUE","FALSE","C"
1230,50,2.95,43,14.576,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
1240,41,1.3,49,37.692,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
1090,50,3.2,6,1.875,3.8800001,"FALSE","FALSE","FALSE","FALSE","A"
820,103,0.050000001,2,40,2.3099999,"TRUE","TRUE","TRUE","FALSE","C"
1000,12,2.51,93,37.052,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1050,47,0.1,5,50,3.21,"FALSE","TRUE","TRUE","FALSE","B"
1090,118,2.3599999,57,24.153,2.5899999,"FALSE","TRUE","TRUE","FALSE","B"
1100,78,2.25,112,49.778,3.2,"FALSE","FALSE","TRUE","FALSE","B"
860,80,6.5500002,100,15.267,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1320,99,4.2800002,171,39.953,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
